ts,dir,result,gate,detail
2025.11.20 06:18:00,S,BLOCK,trend_strength,adx=17.53,min=19.50
2025.11.20 06:19:00,S,BLOCK,mtf,
2025.11.20 06:20:00,S,BLOCK,mtf,
2025.11.20 06:21:00,S,BLOCK,mtf,
2025.11.20 06:22:00,S,PASS,all,tq=10
2025.11.20 06:41:00,S,BLOCK,price_pos,px=4070.605,ema25=4066.738
2025.11.20 06:42:00,S,BLOCK,price_pos,px=4069.528,ema25=4067.035
2025.11.20 06:43:00,S,BLOCK,price_pos,px=4068.788,ema25=4067.227
2025.11.20 06:44:00,S,BLOCK,price_pos,px=4067.819,ema25=4067.347
2025.11.20 06:45:00,S,BLOCK,price_pos,px=4067.946,ema25=4067.383
2025.11.20 06:47:00,S,BLOCK,price_pos,px=4069.091,ema25=4067.519
2025.11.20 06:51:00,S,PASS,all,tq=8
2025.11.20 07:06:00,S,BLOCK,price_pos,px=4072.929,ema25=4067.405
2025.11.20 07:07:00,S,BLOCK,price_pos,px=4074.274,ema25=4067.830
2025.11.20 07:08:00,S,BLOCK,price_pos,px=4073.828,ema25=4068.326
2025.11.20 07:09:00,S,BLOCK,htf_trend,
2025.11.20 07:10:00,S,BLOCK,htf_trend,
2025.11.20 07:11:00,S,BLOCK,htf_trend,
2025.11.20 07:12:00,S,BLOCK,htf_trend,
2025.11.20 07:13:00,S,BLOCK,htf_trend,
2025.11.20 07:14:00,S,BLOCK,htf_trend,
2025.11.20 07:15:00,S,BLOCK,htf_trend,
2025.11.20 07:16:00,S,BLOCK,htf_trend,
2025.11.20 07:17:00,S,BLOCK,htf_trend,
2025.11.20 07:18:00,S,BLOCK,htf_trend,
2025.11.20 07:19:00,S,BLOCK,mtf,
2025.11.20 07:20:00,S,BLOCK,mtf,
2025.11.20 07:21:00,S,BLOCK,mtf,
2025.11.20 07:22:00,S,BLOCK,mtf,
2025.11.20 07:23:00,S,PASS,all,tq=10
2025.11.20 08:56:00,S,BLOCK,htf_trend,
2025.11.20 08:57:00,S,BLOCK,htf_trend,
2025.11.20 08:58:00,S,BLOCK,htf_trend,
2025.11.20 08:59:00,S,BLOCK,htf_trend,
2025.11.20 09:00:00,S,BLOCK,htf_trend,
2025.11.20 09:01:00,S,BLOCK,htf_trend,
2025.11.20 09:02:00,S,BLOCK,htf_trend,
2025.11.20 09:03:00,S,BLOCK,htf_trend,
2025.11.20 09:04:00,S,BLOCK,htf_trend,
2025.11.20 09:05:00,S,BLOCK,htf_trend,
2025.11.20 09:06:00,S,BLOCK,htf_trend,
2025.11.20 09:07:00,S,BLOCK,htf_trend,
2025.11.20 09:08:00,S,BLOCK,htf_trend,
2025.11.20 09:09:00,S,BLOCK,htf_trend,
2025.11.20 09:10:00,S,BLOCK,htf_trend,
2025.11.20 09:11:00,S,BLOCK,htf_trend,
2025.11.20 09:12:00,S,BLOCK,htf_trend,
2025.11.20 09:13:00,S,BLOCK,htf_trend,
2025.11.20 09:14:00,S,BLOCK,htf_trend,
2025.11.20 09:15:00,S,BLOCK,htf_trend,
2025.11.20 09:16:00,S,BLOCK,htf_trend,
2025.11.20 09:17:00,S,BLOCK,htf_trend,
2025.11.20 09:18:00,S,BLOCK,htf_trend,
2025.11.20 09:19:00,S,BLOCK,htf_trend,
2025.11.20 09:20:00,S,BLOCK,htf_trend,
2025.11.20 12:03:00,S,BLOCK,htf_trend,
2025.11.20 12:04:00,S,BLOCK,htf_trend,
2025.11.20 12:05:00,S,BLOCK,htf_trend,
2025.11.20 12:06:00,S,BLOCK,htf_trend,
2025.11.20 12:07:00,S,BLOCK,htf_trend,
2025.11.20 13:30:00,L,BLOCK,trend_strength,adx=18.56,min=19.50
2025.11.20 13:31:00,L,BLOCK,mtf,
2025.11.20 13:32:00,L,BLOCK,mtf,
2025.11.20 13:33:00,L,BLOCK,mtf,
2025.11.20 13:34:00,L,BLOCK,mtf,
2025.11.20 13:35:00,L,BLOCK,mtf,
2025.11.20 13:36:00,L,BLOCK,mtf,
2025.11.20 13:37:00,L,BLOCK,mtf,
2025.11.20 13:38:00,L,BLOCK,mtf,
2025.11.20 13:39:00,L,BLOCK,mtf,
2025.11.20 13:40:00,L,BLOCK,mtf,
2025.11.20 13:41:00,L,BLOCK,mtf,
2025.11.20 13:42:00,L,BLOCK,mtf,
2025.11.20 13:43:00,L,BLOCK,mtf,
2025.11.20 13:44:00,L,BLOCK,mtf,
2025.11.20 13:45:00,L,BLOCK,mtf,
2025.11.20 13:46:00,L,BLOCK,mtf,
2025.11.20 13:47:00,L,BLOCK,mtf,
2025.11.20 13:48:00,L,BLOCK,mtf,
2025.11.20 13:49:00,L,BLOCK,mtf,
2025.11.20 13:50:00,L,BLOCK,mtf,
2025.11.20 13:51:00,L,BLOCK,mtf,
2025.11.20 13:52:00,L,BLOCK,trend_strength,adx=19.23,min=19.50
2025.11.20 13:53:00,L,BLOCK,trend_strength,adx=18.97,min=19.50
2025.11.20 13:54:00,L,BLOCK,mtf,
2025.11.20 13:55:00,L,BLOCK,mtf,
2025.11.20 13:56:00,L,BLOCK,mtf,
2025.11.20 13:57:00,L,BLOCK,mtf,
2025.11.20 13:58:00,L,BLOCK,mtf,
2025.11.20 14:31:00,L,BLOCK,mtf,
2025.11.20 14:32:00,L,BLOCK,mtf,
2025.11.20 14:33:00,L,BLOCK,mtf,
2025.11.20 14:35:00,L,BLOCK,htf_trend,
2025.11.20 14:45:00,L,BLOCK,mtf,
2025.11.20 14:46:00,L,BLOCK,mtf,
2025.11.20 14:47:00,L,BLOCK,mtf,
2025.11.20 14:48:00,L,BLOCK,mtf,
2025.11.20 14:49:00,L,BLOCK,mtf,
2025.11.20 14:50:00,L,BLOCK,mtf,
2025.11.20 14:51:00,L,BLOCK,mtf,
2025.11.20 14:52:00,L,BLOCK,mtf,
2025.11.20 14:53:00,L,BLOCK,mtf,
2025.11.20 14:54:00,L,BLOCK,mtf,
2025.11.20 14:55:00,L,BLOCK,mtf,
2025.11.20 14:56:00,L,BLOCK,mtf,
2025.11.20 14:57:00,L,BLOCK,mtf,
2025.11.20 14:58:00,L,BLOCK,mtf,
2025.11.21 01:54:00,S,BLOCK,htf_trend,
2025.11.21 01:55:00,S,BLOCK,htf_trend,
2025.11.21 01:56:00,S,BLOCK,htf_trend,
2025.11.21 01:57:00,S,BLOCK,htf_trend,
2025.11.21 01:58:00,S,BLOCK,htf_trend,
2025.11.21 01:59:00,S,BLOCK,htf_trend,
2025.11.21 02:00:00,S,BLOCK,htf_trend,
2025.11.21 02:01:00,S,BLOCK,htf_trend,
2025.11.21 02:02:00,S,BLOCK,htf_trend,
2025.11.21 02:03:00,S,BLOCK,htf_trend,
2025.11.21 02:04:00,S,BLOCK,htf_trend,
2025.11.21 02:05:00,S,BLOCK,htf_trend,
2025.11.21 02:06:00,S,BLOCK,htf_trend,
2025.11.21 02:08:00,S,BLOCK,htf_trend,
2025.11.21 02:12:00,S,BLOCK,htf_trend,
2025.11.21 02:13:00,S,BLOCK,htf_trend,
2025.11.21 02:14:00,S,BLOCK,htf_trend,
2025.11.21 02:15:00,S,BLOCK,htf_trend,
2025.11.21 02:16:00,S,BLOCK,htf_trend,
2025.11.21 02:19:00,S,BLOCK,htf_trend,
2025.11.21 02:20:00,S,BLOCK,htf_trend,
2025.11.21 02:21:00,S,BLOCK,htf_trend,
2025.11.21 02:22:00,S,BLOCK,htf_trend,
2025.11.21 05:19:00,S,BLOCK,htf_trend,
2025.11.21 05:20:00,S,BLOCK,htf_trend,
2025.11.21 05:21:00,S,BLOCK,htf_trend,
2025.11.21 05:29:00,S,BLOCK,mtf,
2025.11.21 05:30:00,S,BLOCK,mtf,
2025.11.21 05:37:00,S,BLOCK,trend_strength,adx=15.46,min=19.50
2025.11.21 05:38:00,S,BLOCK,trend_strength,adx=16.62,min=19.50
2025.11.21 05:39:00,S,BLOCK,trend_strength,adx=19.09,min=19.50
2025.11.21 05:40:00,S,BLOCK,momentum,
2025.11.21 05:41:00,S,BLOCK,momentum,
2025.11.21 05:42:00,S,BLOCK,momentum,
2025.11.21 05:43:00,S,BLOCK,momentum,
2025.11.21 05:44:00,S,BLOCK,momentum,
2025.11.21 05:45:00,S,BLOCK,momentum,
2025.11.21 05:46:00,S,BLOCK,momentum,
2025.11.21 05:47:00,S,BLOCK,momentum,
2025.11.21 05:56:00,S,BLOCK,price_pos,px=4057.252,ema25=4048.031
2025.11.21 05:57:00,S,PASS,all,tq=9
2025.11.21 05:58:00,S,BLOCK,price_pos,px=4056.699,ema25=4048.621
2025.11.21 05:59:00,S,BLOCK,price_pos,px=4058.495,ema25=4049.243
2025.11.21 06:00:00,S,BLOCK,price_pos,px=4060.737,ema25=4049.954
2025.11.21 06:01:00,S,BLOCK,price_pos,px=4057.931,ema25=4050.784
2025.11.21 06:02:00,S,BLOCK,price_pos,px=4059.470,ema25=4051.334
2025.11.21 06:03:00,S,BLOCK,price_pos,px=4059.396,ema25=4051.959
2025.11.21 06:04:00,S,BLOCK,price_pos,px=4058.713,ema25=4052.531
2025.11.21 06:05:00,S,BLOCK,mtf,
2025.11.21 06:06:00,S,BLOCK,trend_strength,adx=18.76,min=19.50
2025.11.21 06:10:00,S,BLOCK,trend_strength,adx=17.81,min=19.50
2025.11.21 06:13:00,S,BLOCK,mtf,
2025.11.21 06:14:00,S,BLOCK,mtf,
2025.11.21 06:15:00,S,BLOCK,mtf,
2025.11.21 06:16:00,S,BLOCK,mtf,
2025.11.21 06:17:00,S,BLOCK,mtf,
2025.11.21 06:18:00,S,BLOCK,mtf,
2025.11.21 06:19:00,S,BLOCK,rsi_div,
2025.11.21 06:20:00,S,PASS,all,tq=10
2025.11.21 08:15:00,S,BLOCK,trend_strength,adx=18.79,min=19.50
2025.11.21 08:16:00,S,BLOCK,price_pos,px=4044.161,ema25=4034.114
2025.11.21 08:17:00,S,BLOCK,price_pos,px=4040.916,ema25=4034.887
2025.11.21 08:18:00,S,BLOCK,mtf,
2025.11.21 08:23:00,S,BLOCK,trend_strength,adx=19.23,min=19.50
2025.11.21 08:25:00,S,BLOCK,trend_strength,adx=18.98,min=19.50
2025.11.21 08:26:00,S,BLOCK,htf_trend,
2025.11.21 08:27:00,S,BLOCK,htf_trend,
2025.11.21 08:28:00,S,BLOCK,htf_trend,
2025.11.21 08:29:00,S,BLOCK,htf_trend,
2025.11.21 12:06:00,S,BLOCK,price_pos,px=4041.027,ema25=4036.020
2025.11.21 12:07:00,S,BLOCK,price_pos,px=4045.147,ema25=4036.405
2025.11.21 12:08:00,S,BLOCK,price_pos,px=4041.380,ema25=4037.078
2025.11.21 12:09:00,S,BLOCK,price_pos,px=4044.158,ema25=4037.409
2025.11.21 12:10:00,S,BLOCK,price_pos,px=4042.224,ema25=4037.928
2025.11.21 12:11:00,S,BLOCK,mtf,
2025.11.21 12:12:00,S,BLOCK,mtf,
2025.11.21 12:13:00,S,BLOCK,mtf,
2025.11.21 12:14:00,S,BLOCK,mtf,
2025.11.21 12:15:00,S,BLOCK,mtf,
2025.11.21 12:16:00,S,BLOCK,mtf,
2025.11.21 12:17:00,S,BLOCK,mtf,
2025.11.21 12:18:00,S,BLOCK,mtf,
2025.11.21 14:32:00,L,BLOCK,htf_trend,
2025.11.21 14:33:00,L,BLOCK,htf_trend,
2025.11.21 14:34:00,L,BLOCK,htf_trend,
2025.11.21 14:35:00,L,BLOCK,htf_trend,
2025.11.21 14:36:00,L,BLOCK,htf_trend,
2025.11.21 14:37:00,L,BLOCK,htf_trend,
2025.11.21 14:38:00,L,BLOCK,htf_trend,
2025.11.21 14:39:00,L,BLOCK,htf_trend,
2025.11.21 14:40:00,L,BLOCK,htf_trend,
2025.11.21 14:41:00,L,BLOCK,htf_trend,
2025.11.21 14:42:00,L,BLOCK,htf_trend,
2025.11.21 14:43:00,L,BLOCK,htf_trend,
2025.11.21 14:44:00,L,BLOCK,htf_trend,
2025.11.21 14:45:00,L,BLOCK,htf_trend,
2025.11.21 14:46:00,L,BLOCK,htf_trend,
2025.11.21 14:47:00,L,BLOCK,htf_trend,
2025.11.21 14:49:00,L,BLOCK,htf_trend,
2025.11.21 14:50:00,L,BLOCK,htf_trend,
2025.11.21 14:51:00,L,BLOCK,htf_trend,
2025.11.21 14:52:00,L,BLOCK,htf_trend,
2025.11.21 14:53:00,L,BLOCK,htf_trend,
2025.11.21 14:54:00,L,BLOCK,mtf,
2025.11.21 14:55:00,L,BLOCK,mtf,
2025.11.21 14:56:00,L,BLOCK,mtf,
2025.11.21 14:57:00,L,BLOCK,mtf,
2025.11.24 01:00:00,S,BLOCK,mtf,
2025.11.24 01:01:00,S,BLOCK,mtf,
2025.11.24 01:03:00,S,BLOCK,mtf,
2025.11.24 01:04:00,S,BLOCK,mtf,
2025.11.24 01:05:00,S,BLOCK,mtf,
2025.11.24 01:06:00,S,BLOCK,mtf,
2025.11.24 01:07:00,S,BLOCK,mtf,
2025.11.24 01:08:00,S,BLOCK,mtf,
2025.11.24 01:09:00,S,BLOCK,mtf,
2025.11.24 01:10:00,S,BLOCK,mtf,
2025.11.24 01:11:00,S,BLOCK,mtf,
2025.11.24 01:12:00,S,BLOCK,mtf,
2025.11.24 01:13:00,S,BLOCK,mtf,
2025.11.24 01:14:00,S,BLOCK,mtf,
2025.11.24 01:15:00,S,BLOCK,mtf,
2025.11.24 01:16:00,S,BLOCK,mtf,
2025.11.24 01:17:00,S,BLOCK,mtf,
2025.11.24 01:18:00,S,BLOCK,mtf,
2025.11.24 01:19:00,S,BLOCK,mtf,
2025.11.24 01:20:00,S,BLOCK,mtf,
2025.11.24 01:21:00,S,BLOCK,mtf,
2025.11.24 01:22:00,S,BLOCK,mtf,
2025.11.24 01:23:00,S,BLOCK,mtf,
2025.11.24 01:24:00,S,BLOCK,mtf,
2025.11.24 01:25:00,S,BLOCK,mtf,
2025.11.24 01:26:00,S,BLOCK,mtf,
2025.11.24 01:27:00,S,BLOCK,mtf,
2025.11.24 01:28:00,S,BLOCK,mtf,
2025.11.24 05:43:00,S,BLOCK,price_pos,px=4047.630,ema25=4046.034
2025.11.24 05:44:00,S,BLOCK,price_pos,px=4048.499,ema25=4046.156
2025.11.24 05:45:00,S,BLOCK,price_pos,px=4046.813,ema25=4046.337
2025.11.24 05:49:00,S,BLOCK,momentum,
2025.11.24 05:50:00,S,BLOCK,momentum,
2025.11.24 05:51:00,S,BLOCK,momentum,
2025.11.24 05:52:00,S,BLOCK,momentum,
2025.11.24 05:53:00,S,BLOCK,momentum,
2025.11.24 05:54:00,S,BLOCK,momentum,
2025.11.24 05:56:00,S,BLOCK,price_pos,px=4045.272,ema25=4044.819
2025.11.24 05:57:00,S,BLOCK,price_pos,px=4046.672,ema25=4044.854
2025.11.24 05:58:00,S,BLOCK,price_pos,px=4045.918,ema25=4044.994
2025.11.24 05:59:00,S,BLOCK,price_pos,px=4046.446,ema25=4045.065
2025.11.24 06:02:00,S,BLOCK,price_pos,px=4048.938,ema25=4045.369
2025.11.24 06:03:00,S,BLOCK,price_pos,px=4050.136,ema25=4045.644
2025.11.24 06:04:00,S,BLOCK,price_pos,px=4051.621,ema25=4045.989
2025.11.24 06:05:00,S,BLOCK,mtf,
2025.11.24 06:06:00,S,BLOCK,mtf,
2025.11.24 06:07:00,S,BLOCK,mtf,
2025.11.24 06:08:00,S,BLOCK,mtf,
2025.11.24 06:09:00,S,BLOCK,htf_trend,
2025.11.24 06:10:00,S,BLOCK,htf_trend,
2025.11.24 12:10:00,L,BLOCK,price_pos,px=4067.836,ema25=4070.466
2025.11.24 12:11:00,L,BLOCK,price_pos,px=4066.818,ema25=4070.263
2025.11.24 12:12:00,L,BLOCK,price_pos,px=4066.277,ema25=4069.998
2025.11.24 12:13:00,L,BLOCK,price_pos,px=4067.683,ema25=4069.712
2025.11.24 12:14:00,L,BLOCK,price_pos,px=4068.800,ema25=4069.556
2025.11.24 12:15:00,L,BLOCK,trend_quality,tq=0,min=6
2025.11.24 12:16:00,L,BLOCK,price_pos,px=4069.390,ema25=4069.524
2025.11.24 12:17:00,L,BLOCK,price_pos,px=4068.473,ema25=4069.514
2025.11.24 12:18:00,L,BLOCK,price_pos,px=4069.230,ema25=4069.434
2025.11.24 13:51:00,L,BLOCK,price_pos,px=4075.171,ema25=4079.687
2025.11.24 13:52:00,L,BLOCK,price_pos,px=4076.694,ema25=4079.340
2025.11.24 13:53:00,L,BLOCK,price_pos,px=4076.512,ema25=4079.136
2025.11.24 13:54:00,L,BLOCK,htf_trend,
2025.11.24 13:55:00,L,BLOCK,htf_trend,
2025.11.24 14:01:00,L,PASS,all,tq=6
2025.11.24 14:23:00,L,BLOCK,price_pos,px=4074.148,ema25=4078.893
2025.11.24 14:30:00,L,BLOCK,mtf,
2025.11.24 14:31:00,L,BLOCK,mtf,
2025.11.24 14:32:00,L,BLOCK,mtf,
2025.11.24 14:33:00,L,BLOCK,mtf,
2025.11.24 14:34:00,L,BLOCK,htf_trend,
2025.11.24 14:35:00,L,BLOCK,htf_trend,
2025.11.24 14:36:00,L,BLOCK,htf_trend,
2025.11.24 14:37:00,L,BLOCK,htf_trend,
2025.11.24 14:38:00,L,BLOCK,htf_trend,
2025.11.24 14:39:00,L,BLOCK,htf_trend,
2025.11.24 14:40:00,L,BLOCK,htf_trend,
2025.11.24 14:41:00,L,BLOCK,htf_trend,
2025.11.24 14:42:00,L,BLOCK,htf_trend,
2025.11.24 14:43:00,L,BLOCK,htf_trend,
2025.11.24 14:44:00,L,BLOCK,htf_trend,
2025.11.24 14:45:00,L,BLOCK,htf_trend,
2025.11.24 14:46:00,L,BLOCK,htf_trend,
2025.11.24 14:47:00,L,BLOCK,htf_trend,
2025.11.24 14:48:00,L,BLOCK,htf_trend,
2025.11.24 14:49:00,L,BLOCK,htf_trend,
2025.11.24 14:50:00,L,BLOCK,htf_trend,
2025.11.24 14:51:00,L,BLOCK,htf_trend,
2025.11.25 00:37:00,L,BLOCK,mtf,
2025.11.25 00:38:00,L,BLOCK,mtf,
2025.11.25 00:39:00,L,BLOCK,htf_trend,
2025.11.25 00:40:00,L,BLOCK,htf_trend,
2025.11.25 00:41:00,L,BLOCK,htf_trend,
2025.11.25 00:42:00,L,BLOCK,htf_trend,
2025.11.25 00:47:00,L,BLOCK,trend_strength,adx=19.35,min=19.50
2025.11.25 00:51:00,L,BLOCK,trend_strength,adx=18.07,min=19.50
2025.11.25 00:53:00,L,BLOCK,mtf,
2025.11.25 00:54:00,L,BLOCK,htf_trend,
2025.11.25 00:55:00,L,BLOCK,htf_trend,
2025.11.25 00:56:00,L,BLOCK,htf_trend,
2025.11.25 00:57:00,L,BLOCK,htf_trend,
2025.11.25 00:58:00,L,BLOCK,htf_trend,
2025.11.25 00:59:00,L,BLOCK,htf_trend,
2025.11.25 01:00:00,L,BLOCK,htf_trend,
2025.11.25 01:01:00,L,BLOCK,htf_trend,
2025.11.25 01:02:00,L,BLOCK,htf_trend,
2025.11.25 01:03:00,L,BLOCK,htf_trend,
2025.11.25 01:04:00,L,BLOCK,htf_trend,
2025.11.25 01:05:00,L,BLOCK,htf_trend,
2025.11.25 03:23:00,L,BLOCK,htf_trend,
2025.11.25 03:24:00,L,BLOCK,htf_trend,
2025.11.25 03:25:00,L,BLOCK,htf_trend,
2025.11.25 03:26:00,L,BLOCK,htf_trend,
2025.11.25 03:27:00,L,BLOCK,htf_trend,
2025.11.25 03:28:00,L,BLOCK,htf_trend,
2025.11.25 03:29:00,L,BLOCK,htf_trend,
2025.11.25 05:19:00,L,BLOCK,price_pos,px=4143.810,ema25=4144.422
2025.11.25 05:22:00,L,BLOCK,trend_quality,tq=0,min=6
2025.11.25 05:30:00,L,BLOCK,price_pos,px=4142.488,ema25=4145.057
2025.11.25 05:31:00,L,BLOCK,price_pos,px=4143.051,ema25=4144.860
2025.11.25 05:32:00,L,BLOCK,price_pos,px=4144.614,ema25=4144.721
2025.11.25 05:34:00,L,BLOCK,price_pos,px=4144.532,ema25=4144.737
2025.11.25 06:23:00,L,BLOCK,price_pos,px=4142.887,ema25=4147.724
2025.11.25 06:24:00,L,BLOCK,htf_trend,
2025.11.25 06:25:00,L,BLOCK,htf_trend,
2025.11.25 06:26:00,L,BLOCK,htf_trend,
2025.11.25 06:27:00,L,BLOCK,htf_trend,
2025.11.25 06:28:00,L,BLOCK,htf_trend,
2025.11.25 06:29:00,L,BLOCK,htf_trend,
2025.11.25 06:30:00,L,BLOCK,htf_trend,
2025.11.25 06:31:00,L,BLOCK,htf_trend,
2025.11.25 06:32:00,L,BLOCK,htf_trend,
2025.11.25 06:33:00,L,BLOCK,htf_trend,
2025.11.25 06:34:00,L,BLOCK,htf_trend,
2025.11.25 06:35:00,L,BLOCK,htf_trend,
2025.11.25 06:36:00,L,BLOCK,htf_trend,
2025.11.25 06:37:00,L,BLOCK,htf_trend,
2025.11.25 06:38:00,L,BLOCK,htf_trend,
2025.11.25 06:39:00,L,BLOCK,htf_trend,
2025.11.25 06:40:00,L,BLOCK,htf_trend,
2025.11.25 06:41:00,L,BLOCK,htf_trend,
2025.11.25 06:42:00,L,BLOCK,htf_trend,
2025.11.25 06:43:00,L,BLOCK,htf_trend,
2025.11.25 06:44:00,L,BLOCK,htf_trend,
2025.11.25 06:45:00,L,BLOCK,htf_trend,
2025.11.25 06:46:00,L,BLOCK,htf_trend,
2025.11.25 06:47:00,L,BLOCK,htf_trend,
2025.11.25 06:48:00,L,BLOCK,htf_trend,
2025.11.25 06:49:00,L,BLOCK,htf_trend,
2025.11.25 06:50:00,L,BLOCK,htf_trend,
2025.11.25 06:51:00,L,BLOCK,htf_trend,
2025.11.25 13:00:00,S,BLOCK,htf_trend,
2025.11.25 13:01:00,S,BLOCK,htf_trend,
2025.11.25 13:02:00,S,BLOCK,htf_trend,
2025.11.25 13:03:00,S,BLOCK,htf_trend,
2025.11.25 13:04:00,S,BLOCK,htf_trend,
2025.11.25 13:05:00,S,BLOCK,htf_trend,
2025.11.25 13:06:00,S,BLOCK,htf_trend,
2025.11.25 13:07:00,S,BLOCK,htf_trend,
2025.11.25 13:08:00,S,BLOCK,htf_trend,
2025.11.25 13:09:00,S,BLOCK,htf_trend,
2025.11.25 13:10:00,S,BLOCK,htf_trend,
2025.11.25 13:11:00,S,BLOCK,htf_trend,
2025.11.25 13:12:00,S,BLOCK,htf_trend,
2025.11.25 13:13:00,S,BLOCK,htf_trend,
2025.11.25 13:14:00,S,BLOCK,htf_trend,
2025.11.25 13:15:00,S,BLOCK,htf_trend,
2025.11.25 13:16:00,S,BLOCK,htf_trend,
2025.11.25 13:17:00,S,BLOCK,htf_trend,
2025.11.25 13:18:00,S,BLOCK,htf_trend,
2025.11.25 13:19:00,S,BLOCK,htf_trend,
2025.11.25 13:20:00,S,BLOCK,htf_trend,
2025.11.25 13:21:00,S,BLOCK,htf_trend,
2025.11.25 13:22:00,S,BLOCK,htf_trend,
2025.11.25 13:23:00,S,BLOCK,htf_trend,
2025.11.25 13:24:00,S,BLOCK,htf_trend,
2025.11.25 13:25:00,S,BLOCK,htf_trend,
2025.11.25 13:26:00,S,BLOCK,htf_trend,
2025.11.25 13:27:00,S,BLOCK,htf_trend,
2025.11.25 13:28:00,S,BLOCK,htf_trend,
2025.11.25 14:26:00,L,BLOCK,htf_trend,
2025.11.25 14:27:00,L,BLOCK,htf_trend,
2025.11.25 14:28:00,L,BLOCK,htf_trend,
2025.11.25 14:29:00,L,BLOCK,htf_trend,
2025.11.25 14:30:00,L,BLOCK,htf_trend,
2025.11.25 14:31:00,L,BLOCK,htf_trend,
2025.11.25 14:32:00,L,BLOCK,htf_trend,
2025.11.25 14:33:00,L,BLOCK,htf_trend,
2025.11.25 14:34:00,L,BLOCK,htf_trend,
2025.11.25 14:35:00,L,BLOCK,htf_trend,
2025.11.25 14:36:00,L,BLOCK,htf_trend,
2025.11.25 14:37:00,L,BLOCK,htf_trend,
2025.11.25 14:38:00,L,BLOCK,htf_trend,
2025.11.25 14:39:00,L,BLOCK,htf_trend,
2025.11.25 14:40:00,L,BLOCK,htf_trend,
2025.11.25 14:41:00,L,BLOCK,htf_trend,
2025.11.25 14:42:00,L,BLOCK,htf_trend,
2025.11.25 14:43:00,L,BLOCK,htf_trend,
2025.11.25 14:44:00,L,BLOCK,htf_trend,
2025.11.25 14:45:00,L,BLOCK,htf_trend,
2025.11.25 14:46:00,L,BLOCK,htf_trend,
2025.11.25 14:47:00,L,BLOCK,htf_trend,
2025.11.25 14:48:00,L,BLOCK,htf_trend,
2025.11.25 14:49:00,L,BLOCK,htf_trend,
2025.11.25 14:50:00,L,BLOCK,htf_trend,
2025.11.25 14:51:00,L,BLOCK,htf_trend,
2025.11.25 14:52:00,L,BLOCK,htf_trend,
2025.11.25 14:53:00,L,BLOCK,htf_trend,
2025.11.25 14:54:00,L,BLOCK,htf_trend,
2025.11.26 00:51:00,L,BLOCK,price_pos,px=4136.117,ema25=4138.861
2025.11.26 00:52:00,L,BLOCK,price_pos,px=4135.619,ema25=4138.650
2025.11.26 00:53:00,L,BLOCK,price_pos,px=4136.052,ema25=4138.417
2025.11.26 00:54:00,L,BLOCK,trend_quality,tq=0,min=6
2025.11.26 00:55:00,L,BLOCK,trend_quality,tq=0,min=6
2025.11.26 00:56:00,L,BLOCK,trend_quality,tq=0,min=6
2025.11.26 00:57:00,L,BLOCK,trend_quality,tq=0,min=6
2025.11.26 00:58:00,L,BLOCK,trend_quality,tq=0,min=6
2025.11.26 00:59:00,L,PASS,all,tq=8
2025.11.26 05:34:00,L,BLOCK,price_pos,px=4163.193,ema25=4165.262
2025.11.26 05:35:00,L,BLOCK,price_pos,px=4162.234,ema25=4165.103
2025.11.26 05:36:00,L,BLOCK,price_pos,px=4163.010,ema25=4164.882
2025.11.26 05:37:00,L,BLOCK,price_pos,px=4163.321,ema25=4164.738
2025.11.26 05:38:00,L,BLOCK,price_pos,px=4162.280,ema25=4164.629
2025.11.26 05:39:00,L,BLOCK,price_pos,px=4161.571,ema25=4164.448
2025.11.26 05:40:00,L,BLOCK,price_pos,px=4162.404,ema25=4164.227
2025.11.26 05:41:00,L,BLOCK,price_pos,px=4163.003,ema25=4164.087
2025.11.26 05:42:00,L,BLOCK,price_pos,px=4161.842,ema25=4164.003
2025.11.26 05:43:00,L,BLOCK,price_pos,px=4161.794,ema25=4163.837
2025.11.26 05:44:00,L,BLOCK,price_pos,px=4162.661,ema25=4163.680
2025.11.26 05:45:00,L,BLOCK,price_pos,px=4162.920,ema25=4163.602
2025.11.26 05:46:00,L,BLOCK,trend_quality,tq=0,min=6
2025.11.26 05:47:00,L,BLOCK,momentum,
2025.11.26 05:48:00,L,BLOCK,momentum,
2025.11.26 05:49:00,L,BLOCK,momentum,
2025.11.26 05:51:00,L,BLOCK,trend_quality,tq=5,min=6
2025.11.26 05:52:00,L,BLOCK,price_pos,px=4163.868,ema25=4163.879
2025.11.26 05:54:00,L,BLOCK,price_pos,px=4163.354,ema25=4163.893
2025.11.26 05:55:00,L,BLOCK,price_pos,px=4162.045,ema25=4163.851
2025.11.26 05:56:00,L,BLOCK,price_pos,px=4162.273,ema25=4163.712
2025.11.26 05:57:00,L,BLOCK,price_pos,px=4162.790,ema25=4163.602
2025.11.26 05:58:00,L,BLOCK,price_pos,px=4162.714,ema25=4163.539
2025.11.26 06:00:00,L,BLOCK,mtf,
2025.11.26 06:02:00,L,BLOCK,mtf,
2025.11.26 08:41:00,L,BLOCK,price_pos,px=4159.463,ema25=4164.243
2025.11.26 08:42:00,L,BLOCK,price_pos,px=4159.819,ema25=4163.875
2025.11.26 08:43:00,L,BLOCK,price_pos,px=4157.116,ema25=4163.563
2025.11.26 08:44:00,L,BLOCK,price_pos,px=4158.102,ema25=4163.067
